output_time,total_wall_time,total_cpu_time, wall time ( 1), CPU time ( 1), cells updated ( 1), wall time ( 2), CPU time ( 2), cells updated ( 2), wall time ( 3), CPU time ( 3), cells updated ( 3), wall time ( 4), CPU time ( 4), cells updated ( 4), wall time ( 5), CPU time ( 5), cells updated ( 5),                                                                                                                                                                                                                      
    0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00
    0.200000E+04,     0.827128E+00,     0.205746E+01,     0.189530E-01,     0.192280E-01,     0.144000E+05,     0.118434E+00,     0.177304E+00,     0.944640E+05,     0.646926E+00,     0.148011E+01,     0.789714E+06,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00
    0.400000E+04,     0.285618E+01,     0.762246E+01,     0.361450E-01,     0.367230E-01,     0.272000E+05,     0.298998E+00,     0.594586E+00,     0.298560E+06,     0.240497E+01,     0.646315E+01,     0.323616E+07,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00
    0.600000E+04,     0.497117E+01,     0.131444E+02,     0.531650E-01,     0.541540E-01,     0.400000E+05,     0.551740E+00,     0.116081E+01,     0.573696E+06,     0.416302E+01,     0.112449E+02,     0.555575E+07,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00
    0.800000E+04,     0.846442E+01,     0.219061E+02,     0.712520E-01,     0.722090E-01,     0.528000E+05,     0.787466E+00,     0.162897E+01,     0.827904E+06,     0.465087E+01,     0.121405E+02,     0.601718E+07,     0.260455E+01,     0.711232E+01,     0.403680E+07,     0.000000E+00,     0.000000E+00,     0.000000E+00
    0.100000E+05,     0.197608E+02,     0.506844E+02,     0.913360E-01,     0.924700E-01,     0.656000E+05,     0.890451E+00,     0.173338E+01,     0.900096E+06,     0.505392E+01,     0.125455E+02,     0.626688E+07,     0.973466E+01,     0.262959E+02,     0.138765E+08,     0.325523E+01,     0.834225E+01,     0.404203E+07
    0.120000E+05,     0.305478E+02,     0.794534E+02,     0.107069E+00,     0.108536E+00,     0.784000E+05,     0.974533E+00,     0.181910E+01,     0.967680E+06,     0.540037E+01,     0.128963E+02,     0.651658E+07,     0.156242E+02,     0.423533E+02,     0.237162E+08,     0.735097E+01,     0.198911E+02,     0.103394E+08
    0.140000E+05,     0.430521E+02,     0.112449E+03,     0.123725E+00,     0.125555E+00,     0.912000E+05,     0.106879E+01,     0.191484E+01,     0.103526E+07,     0.579477E+01,     0.132890E+02,     0.676627E+07,     0.224779E+02,     0.608739E+02,     0.335559E+08,     0.120895E+02,     0.330674E+02,     0.166368E+08
